time_step,open_price,close_price,cash,stock_held,net_worth,action,action_type,quantity
750,43.4,43.5,11231.422105287747,1221.890368892001,64432.15570993889,0.824933303273029,buy,1114.0815281341024
751,43.0,42.1,27809.07989672101,827.7276125148815,62673.006635640995,0.5560182023732602,sell,394.3819180443629
752,42.2,42.1,59992.559898781365,62.50918738998564,62656.41238359752,0.04200107680929588,sell,765.2505651227453
753,42.0,41.9,18510.14671426815,1051.5538702611293,62611.694850421765,0.7037041126134683,buy,988.3486880602487
754,42.0,40.85,55393.54376532264,147.7517314992465,61466.122314435284,0.09819487555873929,sell,903.8908875004282
755,40.85,40.4,14228.507723562216,1165.6703485693158,61362.7137178922,0.7674543583372995,buy,1017.1374109909664
756,40.5,38.9,39170.48318064092,523.8466365004679,59573.084282908596,0.3420610902584157,sell,642.0432549875518
757,39.0,38.4,23662.87502282983,927.287158421544,59286.19402225889,0.6006090873369,buy,403.19821187741024
758,38.6,37.7,7041.632067776627,1367.7284930829887,58621.60089532204,0.8795966572339616,buy,440.0539239357689
759,37.7,37.7,56101.237627290066,65.11007733266456,58604.9962570053,0.0418846527124902,sell,1302.6729754702847
760,37.9,39.8,6670.777547311831,1305.8407054979225,58692.61870513012,0.885502491206353,buy,1239.6319581031016
761,40.05,40.25,29414.487018784414,740.2139738850032,59230.86594360321,0.5030082200256776,sell,565.911246508387
762,40.3,41.45,12627.127390044127,1144.8120206811573,60096.35623631779,0.7896062461863074,buy,404.2785736512093
763,41.15,41.55,41060.316252941906,459.8144150635594,60194.066849346214,0.31739488534156757,sell,685.2150203540921
764,41.8,42.05,14210.357018878396,1097.7011236953203,60395.51240636458,0.7642675823464654,buy,637.3991924991437
765,42.1,42.05,30553.748554561767,708.6463963000684,60368.68927026661,0.4936098716838394,sell,389.2467686493194
766,41.65,41.05,42138.125522738694,426.16228080389186,59643.68312267958,0.29330786951933996,sell,282.56697031026584
767,40.4,42.4,38569.43145690238,510.2455104477461,60207.406228823704,0.3593313679842127,buy,84.0530159019217
768,42.1,42.7,45040.28469319486,358.55158616532594,60356.914753021134,0.2536602938024276,sell,151.7324030078217
769,42.7,42.2,22597.74793573612,889.8339710188312,60171.161629371614,0.6240696134186772,buy,530.9508276609738
770,42.5,41.1,47414.410822287435,285.41780578909277,59169.92414461008,0.19825396073285795,sell,604.5359931284263
771,41.7,43.15,33553.1958012967,606.3301500147567,59730.18914208679,0.4380221517614751,buy,320.77177751011936
772,43.7,45.45,3124.5984284985207,1275.1574145609516,61110.901119467395,0.9483726050528309,buy,668.192967090987
773,45.6,46.1,4756.287442938448,1239.727428947574,61909.355239758384,0.9231469824415218,sell,35.46269269768436
774,46.0,44.65,28083.386187922755,716.7610416199484,60110.11714544763,0.5324125459761216,sell,523.2448211933627
775,45.15,46.85,15973.192357212467,974.9914735297737,61663.640987817336,0.7407663544209854,buy,258.0391434941788
776,47.5,50.75,33002.6333059187,639.1000954777071,65454.00963884848,0.49552854018347414,sell,336.05782181629297
777,51.9,51.15,20240.215847461506,888.3604628416666,65692.60318960343,0.6917009749667306,buy,249.08795372483314
778,51.0,50.95,53048.68576821889,243.78124337180645,65502.181429244425,0.1896219954630114,sell,644.7014458676902
779,50.95,52.8,27720.98107425705,722.9934079867719,65920.33541825027,0.5790937151562633,buy,478.93465586221055
780,53.1,52.95,10765.073812801358,1042.8983804733164,66003.48202715663,0.836644788275589,buy,319.63732565857003
781,53.0,51.85,10741.260953460203,1043.3571860715977,64839.354840342814,0.8343400428801415,buy,0.4584227983987148
782,51.65,52.7,32799.500095651456,624.3757921123395,65726.1846594334,0.5006315886859809,sell,419.19114928014596
783,52.85,55.2,9316.67579976658,1049.3642872383164,67265.0438202526,0.8611442937633924,buy,424.622518708484
784,55.5,53.45,60427.56199248113,92.16974577984092,65405.19695265459,0.07532234656366321,sell,957.266639597456
785,53.9,52.3,9803.322444210651,1059.1614452518888,65248.03969676681,0.8489778979431729,buy,966.1707448917018
786,53.0,51.6,29342.161411148783,680.1227366413765,64456.05301920811,0.5444691625817796,sell,379.24508349877556
787,51.6,49.45,18033.99384268801,908.573104644673,62974.230738064856,0.7134496046733244,buy,228.2873801785572
788,48.95,50.45,39488.28513665564,482.88892107621587,63871.50697201177,0.38141805670829576,sell,425.84654720252524
789,50.0,50.45,3849.2869643860104,1188.6053685983595,63850.031204950734,0.939156014713705,buy,705.0536696757708
790,50.45,51.55,397.6563950516611,1255.495424601219,65121.89371563144,0.9938407107878325,buy,66.823577942057
791,51.0,49.55,55329.07002022394,145.77998514213755,62607.45468404205,0.11537600913895762,sell,1109.843473997766
792,49.95,49.2,41320.26475364976,430.22735213640703,62501.44528921711,0.3386671400503284,buy,284.3510340179947
793,49.45,50.15,33742.93568714333,581.1697112031915,62896.166463290574,0.4633932822257292,buy,150.8724133915896
794,51.1,48.95,8608.020776698057,1094.1381505359786,62191.19305053955,0.861184033327875,buy,512.5266791032328
795,47.55,48.2,11932.020911243491,1025.1064604528367,61345.479632532224,0.80544046097284,sell,69.08729099942434
796,48.3,47.9,46126.62162869038,310.5171170917953,61034.62036693437,0.24369398579490287,sell,714.7634844863317
797,48.15,47.75,7973.846994076317,1108.7298914297937,60953.813969823605,0.8685568443999675,buy,797.5194811695598
798,47.45,47.4,54720.30958767249,121.5304009351604,60527.643847848536,0.09517206747394913,sell,987.2934443111529
799,47.75,47.85,39602.4313199321,437.1578929361666,60535.53927241992,0.3455491671241433,buy,315.5184271840237
800,47.95,48.0,40638.56567529734,415.5501527925805,60586.01018086809,0.3292246390626752,sell,21.614853944035872
801,48.15,48.2,10105.38011987707,1048.3858970363092,60668.08303989972,0.8329289093231523,buy,632.3086370574954
802,48.05,49.4,35944.844086290745,524.7962351798438,61895.643433470745,0.41884909146715643,sell,523.8089669106355
803,50.0,49.45,5218.728584611814,1145.5327383466251,61896.017915934026,0.9151896328480602,buy,620.1684115543529
804,49.25,48.75,2741.9172071273233,1196.2883699454774,61063.449579009786,0.9550567227516878,buy,50.70715709167621
805,48.5,49.65,11437.502011558161,1020.9753972662354,62137.63477492027,0.8157926940394011,sell,175.45599172152413
806,50.0,50.0,24090.525877015854,767.6616061659813,62486.271874869926,0.6142642080673655,sell,253.46939269553673
807,49.4,49.3,44652.04227617459,350.17482122366107,61936.24306099873,0.27873209340973726,sell,417.6031519078581
808,49.55,48.7,24073.801335769826,772.3038408776162,61705.556069766884,0.6095269121019689,buy,421.8717206560967
809,49.15,47.95,31657.00028522018,613.997485524341,61105.77050585153,0.4818068602550858,sell,158.38262844130657
810,48.0,48.1,46435.260829134255,306.4495936841832,61190.27933894098,0.24089161898675393,sell,307.62197754973914
811,48.1,48.4,36573.19779483441,510.0076685493975,61267.42116344872,0.40289554691616736,buy,203.47606222331234
812,48.5,47.5,13186.481211160313,1001.8677365587375,60798.56205093079,0.7827276810704025,buy,491.4750755188958
813,47.7,47.5,32046.46389600864,604.4180197925328,60775.19869770034,0.47239427521989585,sell,397.6374697370927
814,47.6,46.8,11163.75241347872,1050.1840375894778,60333.227222299174,0.8146193270600022,buy,445.402888183501
815,46.95,46.9,17776.896604010573,909.0376846153555,60417.383776425224,0.7056556365669022,sell,141.2459536936792
816,47.1,46.9,9741.87960534899,1080.1888575077421,60410.76401247075,0.8386064676595557,buy,171.00764441185163
817,47.35,46.75,24604.582967072773,761.9518319961603,60240.70869383593,0.5913152238440614,sell,318.4252039095576
818,47.1,47.0,31506.41029581442,614.9574476385761,60416.31907089231,0.47839723577165294,sell,147.06470606473488
819,47.35,49.85,53164.34634618761,180.06044330479028,62162.03906059744,0.14439701841173047,sell,434.9598021645278
820,50.4,50.8,36963.57742076989,498.6546232472439,62311.416866070955,0.40653312241970974,buy,318.46466085569693
821,50.8,53.1,45061.155462179544,346.0052122277564,63442.137915198546,0.289600530074387,sell,152.69361836983427
822,53.85,54.45,23211.776792693738,746.8785110040179,63901.13926798088,0.6364133001388627,buy,400.61817767724983
823,54.55,55.1,48211.10504733254,292.7160317436541,64364.782749015125,0.2505819589567734,sell,454.2762841841015
824,55.3,53.85,13.343846049501735,1186.8592367518872,63973.86335672831,0.9990387721733126,buy,893.2499212785547
825,53.9,57.6,12909.697142365023,962.7400951047623,68376.4358829582,0.8110078971205246,sell,224.3009040408965
826,58.0,58.05,2732.7542729252127,1137.8783568333836,68796.75966319647,0.960130083706749,buy,174.97010621472805
827,58.45,60.8,51516.676108953456,334.708051066626,71915.75836839493,0.2829734395708501,sell,803.3975816307416
828,61.2,63.4,72162.87911577692,8.73218550353198,72737.16654657754,0.007611247278506705,sell,325.9783466460137
829,64.0,63.25,30439.73177589003,667.7276933930636,72715.1898488753,0.5808109240295756,buy,658.6127560996633
830,63.45,61.2,50683.27938696756,336.6196636136514,71304.66661154553,0.28891690252738333,sell,331.20369248577805
831,61.5,61.4,1611.2296796001174,1135.0402935922632,71351.72673284575,0.9767314291846491,buy,797.6407874556023
832,61.4,63.3,33362.14789212835,632.9439126532162,73459.28026399037,0.5454089602697695,sell,502.3702288041301
833,64.3,64.15,55239.31585381809,291.57108289922627,73965.49988883217,0.25287850411472,sell,341.4591556045235
834,64.15,68.6,50303.9405950102,363.4434562810614,75241.092140705,0.33136442323639026,buy,71.8485574342829
835,69.0,65.2,39334.18781729942,531.5231186081635,74000.4539445354,0.46831209115591377,buy,168.000948588957
836,65.0,61.1,25337.940940179702,760.365419958527,71810.25036425822,0.6469595485854133,buy,228.69424963838458
837,61.1,61.1,5622.148644309964,1082.7237865652385,71796.2680996457,0.9214186908339115,buy,322.06133958257317
838,61.95,62.05,22065.50872501559,817.456745459578,72805.15960068302,0.6966977523841723,sell,265.4518520569808
839,62.05,62.5,24665.16202605955,775.820656553969,73156.55531623922,0.6628085593289215,sell,41.66368566171252
840,62.85,61.85,40372.94260917922,521.6007036484415,72649.66963392253,0.4440626321250658,sell,254.3328424869535
841,62.1,61.7,28052.026794321348,721.0919063656249,72555.70602428805,0.6132029176018983,buy,199.36887412964143
842,61.55,64.15,21514.56996413007,822.8990132134346,74310.0725876762,0.7103878365258993,buy,101.73478431743297
843,64.0,63.65,39139.11888877473,545.7239760451641,73892.09215516518,0.4700818458670024,sell,277.30533212137084
844,63.95,63.4,61665.91165139328,190.0561195037874,73738.01897003813,0.1634103837456794,sell,355.72597636230023
845,62.85,62.65,60349.42449275611,211.0484896019601,73572.92753830556,0.17971539689893,buy,20.988597446048686
846,63.25,65.1,73986.59964633484,1.3583823890831752,74088.68116584371,0.0011935789939541142,sell,209.69035749458413
847,65.0,64.2,64844.4827170763,143.6166992942736,74073.80779571398,0.12447304072878862,buy,142.24060957991628
848,64.2,63.95,47503.86695177375,414.50477549176725,74028.7706369451,0.3580713304385138,buy,270.79107894364967
849,64.1,62.85,28985.43155032145,708.8553795647397,73555.49209143133,0.6056863918504574,buy,294.1723199176525
850,62.85,61.8,69672.60606923864,49.827832293889514,72792.69400742235,0.042303147008797115,sell,659.0554262100652
851,61.8,64.1,2316.7200176544866,1099.57194234272,72866.57011927696,0.9672825465613903,buy,1048.7287108928242
852,64.35,65.7,42040.63641993362,494.34089086080985,74558.59662957118,0.435606328414634,sell,605.4946939580886
853,65.85,65.4,7518.846077076712,1021.6696835185635,74370.53068223059,0.8984364732801181,buy,526.8550212370193
854,65.5,65.35,42554.96755186344,485.0026189821567,74284.95989501484,0.42666673301402624,sell,536.8960425195487
855,65.6,64.5,48695.51099685802,389.70509750727746,73837.63647621254,0.3404223102037831,sell,95.3299628772964
856,64.5,67.8,16741.62454201326,860.530532468257,75117.51660785143,0.7767025952938598,buy,470.45974362371504
857,68.05,65.55,64316.02782267722,134.03129057702995,73149.40094530751,0.1201069452898631,sell,726.5864994959261
858,65.75,64.85,34097.77317453816,599.5373288431442,73007.95701659762,0.5325446343696336,buy,465.25813552316913
859,65.2,62.0,37764.356530406854,540.3396899805931,71269.0875628131,0.4700643985272096,sell,59.22546556505722
860,62.1,63.9,54183.012827611,283.13951175535465,72292.06272016675,0.25027111027667504,sell,257.2645479994062
861,64.55,60.9,8383.377686605643,1034.4347705360708,71426.2090935121,0.8819882550839306,buy,750.6326251863715
862,60.5,60.05,17671.18838464147,879.6119927535284,70501.1856572967,0.7492171893620142,sell,154.93877366896197
863,60.15,59.25,31438.268509039757,647.0236216922007,69788.19895528803,0.5493213775272253,sell,232.71613682571603
864,59.35,61.0,26298.160839767,731.2035019639413,70906.709432264,0.6290436261523222,buy,84.12692745460527
865,60.95,60.4,1852.7876172293581,1135.52390378956,70462.85235838906,0.9733588904412817,buy,403.926852967915
866,60.6,56.4,12190.626602321992,952.0454078274165,65896.33579096054,0.8148459297008751,sell,183.62800266776594
867,56.75,56.8,15993.440273687487,885.0274449461286,66266.80576691925,0.7585933604488742,sell,67.06880226296039
868,57.35,57.0,53900.43427597621,219.32676176665575,66440.00463561682,0.18816412625590895,sell,665.8259441668713
869,56.85,57.55,49172.420782524714,301.39957155376686,66522.68941564724,0.26074630318297565,buy,82.05140960536733
870,57.75,56.95,9138.50472472146,1003.6633491774296,66337.12638251173,0.8616385853988874,buy,701.6586800557343
871,57.2,56.8,35720.67633809606,535.1989056251696,66146.58295799946,0.45957472752314377,sell,468.6797379712599
872,56.85,55.15,45234.62665568777,362.51579064088867,65236.89598332417,0.30646378176784417,sell,172.73603610474652
873,55.5,54.4,26224.41745857725,711.619062316098,64955.48566655211,0.5959785627456243,buy,348.89521360910646
874,54.4,52.6,49808.692574410336,262.7999938972402,63655.58013640401,0.21715739059126782,sell,448.91653279660335
875,52.2,51.95,12507.989935549325,980.0942999542442,63461.15225737196,0.8023160165155737,buy,716.7188093466991
876,52.95,51.15,31536.423368313277,607.7095313583961,62639.81337820891,0.4962393859844346,sell,372.569560584766
877,51.1,51.55,17134.280383670928,886.8124456050099,62863.8497098386,0.7272093863475806,buy,278.89994798761666
878,51.7,51.15,49808.61420409444,247.3786066747109,62494.73697636718,0.20247170151618432,sell,639.5633061876742
879,51.0,50.05,37681.969270481735,489.4271661793962,62189.91346816372,0.39388750202745804,buy,241.95321960221264
880,50.0,49.9,37966.201867125346,483.72542041271544,62104.384862833605,0.38866657373559843,sell,5.703961844672222
881,50.0,47.55,41807.383085068905,402.86261822159565,60967.345607749965,0.31420291150090374,sell,80.88820951900027
882,47.6,46.45,16508.90526239206,946.9574431528935,60520.35170146202,0.7267996962646419,buy,543.6993769777986
883,46.6,47.15,59374.66087165824,36.91154127506252,61157.94870705099,0.028457121403068664,sell,910.0717991645431
884,47.8,44.45,45514.392444662946,348.41709819272967,61015.37888133477,0.2538235490561628,buy,311.4264894716596
885,44.75,45.15,15257.413647480415,1017.8911191260054,61245.42442806469,0.7503872241512259,buy,668.9716561810664
886,45.2,44.0,14459.589048053827,1036.0053821227038,60044.62288902466,0.7591726722582373,buy,18.100511143253016
887,45.0,46.25,7038.278844585404,1196.3058428180825,62374.83797122888,0.8870427087258731,buy,160.15826734051325
888,46.95,47.7,50902.4281817561,275.8014949236325,64102.067547007944,0.2052309981766155,sell,920.6932639205943
889,47.5,48.4,41975.43127879834,460.05932186854204,64251.22053605991,0.3465595049037322,buy,184.19397064362897
890,49.0,50.85,8058.273570749574,1126.3970688422914,65369.44779581371,0.8762088847612782,buy,665.7538959195994
891,51.0,50.25,3445.8272019512433,1218.0953480516062,64659.72628007472,0.9466370298949938,buy,91.6114742226373
892,50.25,50.4,46109.96001228341,370.7374184884683,64837.832743752195,0.28818307307810676,sell,847.6021237752765
893,50.4,48.85,23322.328180578395,836.7531188925681,64220.48290544508,0.6364852459624877,buy,465.71908828640574
894,48.85,49.75,50311.75472888905,293.709038665393,64950.79584548366,0.22497067947196436,sell,543.166249222887
895,49.9,47.55,578.5522947283171,1338.5779958735002,64277.61951742849,0.9902262121970273,buy,1043.8343005783686
896,47.5,46.25,30316.57453506165,694.9501033250959,62487.7846038777,0.5143636069439265,sell,643.9589513127451
897,46.8,45.65,15207.750354215734,1025.590419872643,62041.04675185228,0.7546327007415999,buy,330.3908045524969
898,45.55,44.0,58720.45335767402,35.67543662898379,60333.72882861203,0.026017274949710734,sell,989.940738133955
899,44.5,41.2,25046.3588411776,852.1913119307796,60190.28134678816,0.5833214476812154,buy,816.0395840793601
900,41.0,39.45,38829.93149397208,502.4480920875022,58665.306096846856,0.33787562959493933,sell,349.8613895538785
901,40.0,39.7,35899.626541934325,576.1855624770056,58777.12074984591,0.3891746744058928,buy,73.7087736334733
902,39.55,39.25,7297.770496642082,1304.1672889108838,58514.90986915679,0.8747952650736917,buy,727.344891466534
903,39.25,40.65,25094.673897529505,865.9208407188437,60312.17079086951,0.5836248590234755,sell,438.5022197135838
904,41.7,42.2,6670.3366702210515,1302.0803501030248,61636.53337586472,0.8914808761107872,buy,435.7706815226313
905,42.3,43.7,3799.111162745337,1367.7178134971984,63571.247969723234,0.9401934106798343,buy,65.57575148359683
906,44.65,47.6,38184.4433871728,644.6137803794701,68902.47908521199,0.44531947693951934,sell,723.4260454275293
907,47.6,46.8,16035.653931783003,1117.405720392231,68352.368308932,0.7650735301226244,buy,472.4302194142018
908,46.25,45.0,42763.060916084534,522.8688060489648,66318.91134943339,0.3547871307511208,sell,594.7478483892316
909,45.1,46.55,25528.29472898311,892.7409572511766,67102.60383766385,0.6193066912958867,buy,369.64308690404823
910,47.2,46.85,9598.006363060176,1232.428769245435,67353.20857620073,0.8572611321675151,buy,339.3966108359649
911,47.25,46.75,2601.9390525770687,1381.9277688657742,67214.05132528426,0.9611847808699503,buy,149.35530345714915
912,47.15,45.95,55680.47428032289,225.63469172452392,66101.5200319594,0.15684834599460196,sell,1156.4744397978848
913,45.45,46.95,22902.885327940377,923.0754608038474,66274.02305678929,0.6539272988996695,buy,696.9846935210567
914,46.1,46.7,53822.40097208035,260.3245804987034,66010.50934748005,0.18417003639971985,sell,662.8729391588938
915,46.8,47.65,11656.641729054696,1144.3463141276277,66226.86723284356,0.8233531819717362,buy,883.2938715216089
916,47.4,47.3,28373.786985081937,790.5645142299024,65784.22238729149,0.5684296350411566,sell,353.98289995712526
917,47.0,47.65,46877.70847609522,401.84585872206964,66044.18608813679,0.2899264311101273,sell,388.83135532033015
918,47.65,48.4,9736.34721253565,1168.462739022752,66327.04803824339,0.8526475735222389,buy,765.963226277873
919,48.5,48.45,13596.530698581693,1088.709435956093,66348.366918188,0.7950153805159141,sell,79.81670816924384
920,48.25,49.6,24984.7692125888,858.8780215980435,67596.51872200391,0.6302151453458765,sell,229.9762575962543
921,49.8,48.95,24714.622441314834,864.3913391543169,67026.84836981303,0.6312687688693402,buy,5.50983717108727
922,48.05,49.7,19013.989532013,978.9776162434619,67674.87199728438,0.7189549989729196,buy,114.50389471241795
923,50.0,48.85,12935.14824277413,1103.29222260412,66837.04608550612,0.8063765266535139,buy,124.21436198016886
924,49.3,49.35,54698.07998620714,256.18510041743457,67382.61942828746,0.18762604975687447,sell,847.2660615497423
925,49.0,48.8,19693.927567634724,972.7667240923748,67199.91288657795,0.7064148463381331,buy,716.0754197773632
926,48.6,48.4,52108.259920531535,302.37872549673773,66775.83701370566,0.21916805492139713,sell,670.5349262293319
927,48.8,48.4,8930.637353923586,1193.5871568713126,66743.39023457364,0.8655481567468589,buy,890.4370475595214
928,48.8,48.45,41219.55044735714,526.4822171858365,66759.93510433869,0.3820864023128151,sell,667.3598314118457
929,48.45,48.6,41373.37316548741,523.313972436349,66806.58620258879,0.380696881940377,sell,3.1694508903848373
930,49.0,48.65,21192.5752989583,937.715559883416,66832.59792451578,0.6825989622587115,buy,414.11871735351735
931,48.85,48.45,39917.21863199728,550.8551528708516,66624.8941753098,0.4005849838405189,sell,387.01537748245596
932,48.35,46.9,47638.03916457217,386.0673259698592,65752.32530164023,0.27537516741685053,sell,164.8332053764135
933,46.9,47.2,56562.69169790068,196.79643360867368,65860.41695034952,0.14103754723162443,sell,189.2975866636065
934,47.2,48.5,4444.286185519937,1270.329200066561,66107.31872792135,0.9319840433523128,buy,1072.532251049533
935,48.0,48.85,17182.80223285566,1009.3001864606168,66499.86760877146,0.7414197333243683,sell,261.22254566760205
936,49.0,50.5,8120.93222791587,1188.563893148776,68152.46164911681,0.8807088570481743,buy,179.10582755393182
937,51.45,54.1,39102.97501576773,615.3096261673426,72422.23884726466,0.45964128291941797,sell,573.5177583081478
938,54.6,60.7,24159.055928914473,861.2567447300527,76452.26932412543,0.6838029121604787,buy,245.77893920679958
939,60.5,56.35,19827.16635542718,938.0546508786919,72690.87349445294,0.7271804153109812,buy,76.74206021535099
940,55.5,54.85,50894.135508620435,371.08897685109537,71279.46395612342,0.28555532337914,sell,567.1275740939883
941,55.5,57.0,27413.739951551845,782.6142157712733,72046.20718913287,0.6191722234850858,buy,411.2704339229755
942,57.45,57.85,2882.888704580255,1206.2329694803402,72687.97233392,0.9600017037739601,buy,423.21207898375553
943,58.15,57.3,1394.0182189996626,1232.1907897679164,72000.03785580375,0.9806179879391597,buy,25.932365582074226
944,57.3,54.5,21814.325006590796,857.1312019674345,68548.4162613511,0.6814694351087908,sell,375.31517944591235
945,54.05,58.55,12831.402788522606,1010.4010272415318,71999.35688178409,0.8216598412417065,buy,153.1438896137954
946,59.0,56.75,48093.55782484441,388.4194855884813,70171.66108447954,0.3141268920598733,sell,622.1769227816485
947,56.15,57.95,41012.18934601242,510.495312760998,70602.4670146969,0.41901090181936096,buy,122.02467607008282
948,58.25,56.15,12361.54028976768,1020.2375572706245,69676.50115754246,0.8221758826726668,buy,509.32314672981136
949,56.0,58.65,29072.623966837844,735.0233801425985,72198.4730236898,0.5970918696745624,sell,285.3844761943051
950,58.0,57.75,8403.260165829393,1092.576888123941,71520.2241700729,0.882216408314332,buy,357.23806840975124
951,57.65,53.75,10953.708979487072,1045.0791799290917,67129.26790249122,0.8367885972297942,sell,47.53745373546121
952,54.15,53.0,31642.872076235668,654.3268597457272,66342.90551572893,0.5227284409227688,sell,390.95657753448086
953,51.95,51.8,56777.08616760831,168.62466930484925,65537.00341106433,0.13327978722500666,sell,485.76692472547467
954,51.5,50.75,21482.900174247887,863.3818528771474,65334.7881348294,0.6706477557268907,buy,694.2912462263603
955,49.6,47.8,50694.57863960115,251.6471377152643,62752.55274177553,0.1916851611166709,sell,611.8519756293197
956,48.2,47.85,35508.11216687757,568.7065980610541,62735.894179276554,0.43376461072600025,buy,316.92193117239594
957,48.75,44.15,23332.983690742032,844.1984556063522,60616.508471273104,0.6148714723924391,buy,275.32246546121723
958,44.0,44.5,6260.9499002951125,1227.4564064296171,60899.81496522471,0.8969125787542763,buy,382.9142019462639
959,44.3,44.45,5975.306486650603,1233.8761602111451,60821.3871660916,0.9017517994387733,buy,6.413964757003669
960,43.75,41.5,9200.894816252117,1156.073337397934,57181.167135413125,0.8390357508512866,sell,77.86810216306844
961,41.5,41.15,56364.19033346911,8.794940721379135,56773.312650177104,0.006374681937528659,sell,1147.2857102114274
962,41.0,39.5,51400.493301524984,134.33261904164428,56711.59049196359,0.09356356268824562,buy,125.5259325678299
963,39.5,39.95,7165.693719436669,1240.4805282560421,56767.08143223867,0.8729918088704978,buy,1105.1822511502544
964,40.9,39.55,31366.553977615164,627.962567610732,56226.69861196313,0.44171043582701486,sell,612.7885162206587
965,40.5,40.15,10559.782915731474,1145.6707887018126,56579.25106718605,0.812995599955111,buy,517.287326585273
966,40.15,41.45,55049.934461166195,71.25133799816035,58047.83710742161,0.05087817405768846,sell,1074.4741152034762
967,41.45,42.6,57387.860263884766,16.315514787189542,58085.241459887824,0.011965878293098808,sell,54.93648056634528
968,42.5,43.85,8741.772742577377,1124.582106150385,58103.29558730303,0.8487113313667263,buy,1107.3259929489304
969,43.0,41.4,45853.62652320936,227.263198338419,55299.471937203314,0.17014080029362344,sell,897.4715783690598
970,41.8,40.6,24687.73299379096,748.0698185511717,55080.51237574917,0.5514043592403034,buy,520.5194451720462
971,41.15,40.25,48684.06324988937,151.29092149017504,54797.54319047562,0.11112650742046326,sell,596.8452150155292
972,40.1,39.85,21227.095418369354,839.6105775309978,54713.00647127284,0.6115270147360243,buy,687.89872997638
973,40.5,40.5,12805.074155492499,1047.3539764253592,55231.323808374764,0.7680032474397293,buy,207.58385128937664
974,40.75,39.8,22681.564695181412,798.9525463598939,54489.76241722179,0.5835648741069522,sell,248.54638841472956
975,40.35,39.95,7696.732027674636,1173.6675101822236,54599.71892225917,0.8587593115367589,buy,374.3931738579754
976,39.8,39.25,6016.949414504825,1216.42176517996,53763.181802326915,0.8880529887322814,buy,42.716286953804456
977,39.0,39.6,39172.77151871666,378.31542388381945,54187.25131563124,0.2764726097386977,sell,838.3380547435572
978,38.9,39.8,16441.615699713806,948.8794281961619,54229.725389292675,0.6963966896587639,buy,570.1666654285009
979,39.8,39.1,33241.10767226199,518.7948174332716,53542.80134218374,0.3788534938992717,sell,430.24754982035006
980,39.4,40.35,12355.092691065602,1035.898902473297,54174.4785556945,0.7715537247271562,buy,516.7051114571414
981,40.05,39.55,1311.3454980390106,1314.8550207678115,53324.894283884496,0.9752014845922123,buy,278.6840798738176
982,39.5,39.75,51433.689537483435,52.65334640302103,53576.83257355952,0.039064842376534625,sell,1262.2509820742468
983,39.7,39.75,798.6736612509776,1325.2176594794405,53526.66005700352,0.9841339233236047,buy,1271.31193936631
984,39.75,39.0,5536.9838632257415,1203.600909345338,52482.16238094916,0.8944074202534651,sell,121.72552505784915
985,38.9,41.0,22116.051390203058,798.8286364144238,54884.6211463846,0.5967422824262101,sell,405.0138176609257
986,41.8,40.15,28271.621785697633,645.3608374699108,54189.02114224217,0.4781639726689626,sell,153.5411817169329
987,39.55,39.85,33545.76325846478,512.878506386829,53989.25115887358,0.37856069570907447,sell,132.53248368650577
988,39.85,36.8,34612.04668388872,483.87440920747724,52419.69229350009,0.33969253690264667,sell,29.013949654703254
989,35.3,35.05,5334.9531646123505,1318.3350561005664,51571.8447266108,0.8959858613023775,buy,833.7129819516598
990,34.1,34.1,34534.92542849414,461.17372280592895,50290.178577641665,0.31270566922730625,sell,857.4293725030011
991,33.7,31.85,35677.40049401148,425.2673276975603,49223.30849986298,0.2751697275124243,sell,35.91627546132668
992,31.9,32.1,8645.376428954973,1266.545179598199,49328.48171310317,0.824191194481923,buy,840.5844781029899
993,31.8,31.0,21605.14386024617,848.0696901961777,47908.27699649914,0.548760298726724,sell,418.70513213659524
994,30.55,34.35,34169.0740132199,481.9414031617275,50736.33771848488,0.3262885723139992,sell,366.2477505105105
995,34.05,34.7,12892.086532518799,1094.4985140825388,50892.440702931846,0.7462620757443094,buy,612.0999827797036
996,35.0,36.15,23138.963639082474,810.760360809939,52458.207816602575,0.5587111772050141,sell,283.89668095023274
997,35.7,35.95,11311.371867695254,1139.4328502506019,52285.79861019978,0.7834366511620664,buy,328.4149953662064
998,36.9,35.7,42366.871179788766,268.6601360211481,51989.12462164174,0.18448409981426062,sell,870.9333579497811
999,35.25,33.7,16923.12354758376,1022.9132310627537,51420.717763701454,0.6703946849833581,buy,753.7474477755577
1000,32.8,36.05,17678.46290871645,1001.9397093820525,53799.145527396024,0.6713847621395718,sell,20.987602983566035
1001,35.5,36.1,20276.83983388389,929.8904599895176,53848.486417408545,0.6233981275798521,sell,72.09416475969977
1002,36.1,34.55,15441.597718593248,1069.6997712366103,52404.55522652172,0.705246460664941,buy,139.71071122516753
1003,34.25,36.6,6521.492691720898,1313.1750125764822,54592.60934585319,0.8803793413833225,buy,243.26089076725793
1004,37.0,36.35,27218.433993603376,743.2256601461296,54255.404398876024,0.49794583683669846,sell,570.233156337603
1005,36.5,37.0,44642.04752694385,271.84580641833514,54717.78341901017,0.18382131382142075,sell,471.46650339181554
1006,36.15,34.95,29206.085924077466,713.063004180984,54143.05846126466,0.46029080558784674,buy,441.01410954325155
